order_id,customer_id,order_date,category,order_value_zar,points_redeemed,order_status,checkout_error
O0040501,C010739,2026-03-03,Fashion,890.10,0,Delivered,
O0040502,C003205,2026-02-22,Beauty,3405.83,0,Returned,
O0040503,C003727,2026-02-02,Electronics,3037.82,0,Returned,
O0040504,C000958,2026-01-09,Electronics,2203.94,0,Delivered,
O0040505,C007159,2026-05-05,Electronics,1198.86,0,Delivered,
O0040506,C011850,2026-05-14,Fashion,3643.42,0,Delivered,
O0040507,C003709,2026-02-11,Fashion,3852.71,0,Delivered,
O0040508,C011319,2026-07-01,Electronics,1896.88,0,Delivered,
O0040509,C007527,2026-06-23,Home,273.26,0,Returned,
O0040510,C003113,2026-03-16,Beauty,1226.79,498,Failed,loyalty_redemption_timeout
O0040511,C005820,2026-07-15,Beauty,324.73,0,Delivered,
O0040512,C000627,2026-07-16,Home,847.69,0,Delivered,
O0040513,C006082,2026-05-20,Home,1404.62,0,Delivered,
O0040514,C000414,2026-06-19,Electronics,3939.26,0,Returned,
O0040515,C002024,2026-06-09,Grocery,1827.01,0,Returned,
O0040516,C005853,2026-01-27,Grocery,2794.53,0,Returned,
O0040517,C007055,2026-03-03,Electronics,2303.17,0,Delivered,
O0040518,C009913,2026-04-27,Fashion,2708.71,0,Delivered,
O0040519,C001894,2026-03-22,Electronics,3724.48,0,Delivered,
O0040520,C001111,2026-01-10,Fashion,3760.04,0,Delivered,
O0040521,C006961,2026-05-26,Grocery,1026.88,0,Returned,
O0040522,C002249,2026-04-19,Electronics,2029.65,1284,Returned,
O0040523,C007184,2026-02-16,Electronics,3348.70,0,Delivered,
O0040524,C002579,2026-02-27,Home,4018.13,0,Delivered,
O0040525,C005093,2026-02-10,Grocery,2993.88,0,Delivered,
O0040526,C003773,2026-07-24,Beauty,1296.53,0,Delivered,
O0040527,C007412,2026-06-03,Fashion,3473.32,0,Returned,
O0040528,C006651,2026-01-07,Fashion,3370.00,0,Returned,
O0040529,C002869,2026-06-12,Grocery,2090.46,0,Delivered,
O0040530,C003527,2026-05-17,Fashion,1250.43,0,Delivered,
O0040531,C011560,2026-03-21,Fashion,1408.90,0,Returned,
O0040532,C000080,2026-03-13,Electronics,555.24,0,Delivered,
O0040533,C002281,2026-01-17,Fashion,4244.72,1829,Delivered,
O0040534,C000890,2026-06-17,Home,3754.91,0,Delivered,
O0040535,C007175,2026-06-07,Grocery,2949.20,0,Delivered,
O0040536,C003758,2026-04-10,Home,2428.76,0,Delivered,
O0040537,C000987,2026-07-03,Home,3305.48,0,Delivered,
O0040538,C006701,2026-07-05,Home,3725.57,0,Delivered,
O0040539,C001489,2026-07-15,Fashion,1142.65,861,Delivered,
O0040540,C007972,2026-04-03,Grocery,538.61,0,Delivered,
O0040541,C008464,2026-07-10,Grocery,2852.99,651,Returned,
O0040542,C011967,2026-04-24,Fashion,1435.65,0,Delivered,
O0040543,C003747,2026-05-25,Home,1065.66,1782,Delivered,
O0040544,C002538,2026-06-21,Grocery,1844.73,1091,Delivered,
O0040545,C003199,2026-01-21,Home,2024.83,0,Delivered,
O0040546,C005666,2026-07-15,Fashion,883.04,0,Delivered,
O0040547,C002907,2026-02-05,Electronics,3243.19,0,Returned,
O0040548,C000262,2026-06-15,Home,1194.40,0,Returned,
O0040549,C007829,2026-06-22,Home,3616.34,0,Delivered,
O0040550,C009226,2026-03-22,Beauty,2574.20,0,Returned,
O0040551,C004214,2026-05-20,Grocery,1836.29,0,Delivered,
O0040552,C000367,2026-02-15,Beauty,1581.31,0,Returned,
O0040553,C007570,2026-06-22,Fashion,2276.45,0,Returned,
O0040554,C004863,2026-02-21,Home,3284.02,0,Delivered,
O0040555,C007318,2026-05-24,Beauty,3446.42,0,Returned,
O0040556,C009127,2026-01-07,Beauty,4345.51,0,Returned,
O0040557,C006687,2026-03-06,Grocery,592.25,0,Delivered,
O0040558,C005546,2026-06-26,Home,3670.43,0,Returned,
O0040559,C011456,2026-05-14,Fashion,3520.60,0,Returned,
O0040560,C004179,2026-07-06,Beauty,3429.16,0,Delivered,
O0040561,C008863,2026-04-25,Electronics,2134.36,0,Delivered,
O0040562,C000180,2026-02-05,Electronics,3229.29,1257,Delivered,
O0040563,C003821,2026-07-18,Grocery,2081.37,0,Returned,
O0040564,C011707,2026-01-22,Grocery,2025.92,0,Delivered,
O0040565,C004558,2026-07-06,Fashion,3548.59,0,Delivered,
O0040566,C002418,2026-07-03,Home,1050.06,0,Returned,
O0040567,C005466,2026-04-13,Home,1323.53,0,Returned,
O0040568,C008331,2026-05-20,Home,706.68,317,Delivered,
O0040569,C000834,2026-07-15,Grocery,3145.99,0,Delivered,
O0040570,C010741,2026-06-01,Fashion,3014.56,0,Delivered,
O0040571,C009594,2026-06-09,Home,496.19,0,Delivered,
O0040572,C004693,2026-06-15,Fashion,460.87,0,Delivered,
O0040573,C002380,2026-03-21,Fashion,1493.54,0,Returned,
O0040574,C009519,2026-04-16,Grocery,3030.55,0,Delivered,
O0040575,C006459,2026-05-08,Grocery,1218.44,0,Delivered,
O0040576,C004861,2026-03-27,Beauty,377.26,0,Delivered,
O0040577,C005918,2026-05-15,Electronics,904.08,0,Delivered,
O0040578,C008209,2026-01-22,Fashion,1698.26,0,Delivered,
O0040579,C008902,2026-05-20,Fashion,1490.61,0,Delivered,
O0040580,C008504,2026-06-01,Electronics,2449.06,485,Returned,
O0040581,C000954,2026-07-06,Beauty,2690.96,309,Returned,
O0040582,C010726,2026-04-05,Electronics,1449.32,1786,Delivered,
O0040583,C002848,2026-05-23,Beauty,859.70,0,Delivered,
O0040584,C008810,2026-05-03,Home,2207.73,0,Returned,
O0040585,C011329,2026-05-05,Electronics,1113.34,0,Delivered,
O0040586,C002409,2026-04-25,Grocery,2418.84,0,Returned,
O0040587,C009836,2026-03-22,Electronics,1508.06,0,Delivered,
O0040588,C001837,2026-07-19,Grocery,2687.61,618,Delivered,
O0040589,C002962,2026-05-24,Home,1565.38,0,Returned,
O0040590,C010255,2026-07-16,Grocery,1032.84,0,Returned,
O0040591,C000555,2026-05-24,Home,1563.14,0,Returned,
O0040592,C006888,2026-07-13,Electronics,3904.09,296,Returned,
O0040593,C008831,2026-01-19,Beauty,3102.17,1607,Delivered,
O0040594,C009736,2026-05-15,Electronics,2657.67,0,Returned,
O0040595,C008905,2026-03-25,Electronics,1080.63,0,Delivered,
O0040596,C000490,2026-03-19,Fashion,1561.43,1668,Returned,
O0040597,C009938,2026-03-01,Home,2113.01,0,Returned,
O0040598,C006692,2026-05-17,Home,931.62,0,Delivered,
O0040599,C008210,2026-07-04,Beauty,3142.91,0,Delivered,
O0040600,C008457,2026-01-25,Grocery,4027.06,0,Delivered,
O0040601,C001515,2026-01-07,Grocery,2078.70,0,Delivered,
O0040602,C000247,2026-01-22,Home,4228.82,0,Delivered,
O0040603,C002775,2026-03-19,Beauty,295.13,0,Delivered,
O0040604,C004049,2026-06-06,Grocery,3381.27,563,Delivered,
O0040605,C005168,2026-01-15,Fashion,4223.58,0,Delivered,
O0040606,C002976,2026-01-16,Grocery,666.74,0,Returned,
O0040607,C001192,2026-07-02,Beauty,2037.44,0,Returned,
O0040608,C009369,2026-07-10,Home,194.78,0,Delivered,
O0040609,C003266,2026-03-04,Grocery,2862.82,746,Returned,
O0040610,C004694,2026-05-21,Beauty,2696.32,0,Delivered,
O0040611,C007028,2026-06-21,Home,4349.16,456,Delivered,
O0040612,C009863,2026-02-22,Home,3323.17,0,Returned,
O0040613,C006525,2026-02-18,Home,853.78,0,Delivered,
O0040614,C006814,2026-04-14,Beauty,1966.61,448,Returned,
O0040615,C007160,2026-05-19,Fashion,3513.10,0,Delivered,
O0040616,C000131,2026-03-01,Beauty,2309.92,0,Delivered,
O0040617,C003387,2026-04-09,Home,3068.93,0,Delivered,
O0040618,C010207,2026-02-09,Home,1320.07,1499,Delivered,
O0040619,C001704,2026-03-15,Electronics,1574.23,0,Delivered,
O0040620,C006021,2026-01-05,Beauty,310.66,0,Delivered,
O0040621,C003355,2026-03-05,Home,854.07,0,Delivered,
O0040622,C010254,2026-05-18,Electronics,638.49,0,Delivered,
O0040623,C000971,2026-03-27,Grocery,1211.94,1828,Failed,loyalty_redemption_timeout
O0040624,C009505,2026-03-02,Grocery,3209.48,0,Delivered,
O0040625,C005852,2026-02-17,Home,3520.68,0,Returned,
O0040626,C010343,2026-02-19,Grocery,4075.15,547,Delivered,
O0040627,C006689,2026-03-09,Home,1256.64,970,Delivered,
O0040628,C006219,2026-02-23,Beauty,1167.34,0,Delivered,
O0040629,C003558,2026-07-04,Home,4203.64,0,Delivered,
O0040630,C003034,2026-03-15,Grocery,859.01,0,Delivered,
O0040631,C010364,2026-04-04,Electronics,2979.57,1614,Delivered,
O0040632,C011800,2026-01-22,Fashion,2935.24,0,Returned,
O0040633,C007878,2026-04-26,Home,2180.28,0,Delivered,
O0040634,C008988,2026-04-21,Home,2445.60,0,Returned,
O0040635,C010196,2026-02-18,Fashion,3915.61,0,Delivered,
O0040636,C008273,2026-07-17,Grocery,987.73,0,Returned,
O0040637,C002678,2026-06-23,Fashion,3579.11,0,Delivered,
O0040638,C002671,2026-07-10,Fashion,1733.64,1467,Delivered,
O0040639,C006358,2026-04-01,Fashion,1631.02,0,Delivered,
O0040640,C000247,2026-01-11,Beauty,1177.81,1571,Delivered,
O0040641,C006711,2026-03-01,Grocery,3214.97,0,Delivered,
O0040642,C001751,2026-02-02,Home,3555.90,0,Delivered,
O0040643,C002341,2026-01-09,Electronics,3721.87,0,Delivered,
O0040644,C008260,2026-06-23,Electronics,3950.55,0,Delivered,
O0040645,C001910,2026-05-04,Fashion,1998.99,823,Failed,loyalty_redemption_timeout
O0040646,C009909,2026-01-03,Electronics,3884.05,0,Delivered,
O0040647,C009193,2026-02-12,Grocery,3175.19,0,Delivered,
O0040648,C003907,2026-01-07,Electronics,2444.87,976,Returned,
O0040649,C010434,2026-05-10,Beauty,2327.67,0,Returned,
O0040650,C004750,2026-02-10,Home,2979.21,0,Returned,
O0040651,C005780,2026-07-02,Grocery,3788.00,0,Delivered,
O0040652,C006155,2026-02-01,Fashion,436.76,0,Delivered,
O0040653,C009994,2026-07-09,Home,1520.25,0,Returned,
O0040654,C004794,2026-05-02,Beauty,1085.23,0,Returned,
O0040655,C010956,2026-07-11,Home,3603.46,0,Returned,
O0040656,C005870,2026-06-02,Beauty,645.67,0,Returned,
O0040657,C004195,2026-01-27,Fashion,753.64,521,Delivered,
O0040658,C009520,2026-04-22,Fashion,1449.34,1866,Delivered,
O0040659,C011370,2026-06-04,Grocery,2210.38,0,Delivered,
O0040660,C008410,2026-07-06,Grocery,2135.88,0,Delivered,
O0040661,C006446,2026-03-11,Home,603.23,0,Delivered,
O0040662,C006969,2026-01-01,Home,183.94,0,Delivered,
O0040663,C001056,2026-02-03,Beauty,2323.40,0,Delivered,
O0040664,C001046,2026-07-01,Home,561.37,0,Returned,
O0040665,C002546,2026-05-24,Electronics,1148.06,0,Delivered,
O0040666,C002134,2026-02-23,Electronics,1812.58,0,Delivered,
O0040667,C010639,2026-05-08,Grocery,2575.02,0,Returned,
O0040668,C004435,2026-01-09,Fashion,1457.92,0,Delivered,
O0040669,C010531,2026-06-11,Electronics,4158.51,0,Delivered,
O0040670,C008559,2026-06-21,Electronics,511.08,0,Returned,
O0040671,C001095,2026-06-16,Home,3882.24,1679,Delivered,
O0040672,C001983,2026-05-20,Home,2729.86,0,Returned,
O0040673,C003906,2026-05-04,Beauty,1794.18,0,Delivered,
O0040674,C002585,2026-02-14,Fashion,3000.39,0,Delivered,
O0040675,C009438,2026-07-07,Home,447.93,869,Delivered,
O0040676,C004376,2026-03-06,Beauty,3508.56,0,Delivered,
O0040677,C004425,2026-03-07,Electronics,1886.00,0,Delivered,
O0040678,C008322,2026-05-07,Grocery,4077.18,0,Delivered,
O0040679,C003452,2026-06-19,Home,1936.06,1480,Failed,loyalty_redemption_timeout
O0040680,C008500,2026-05-06,Grocery,2694.05,0,Delivered,
O0040681,C007372,2026-06-10,Beauty,2082.32,0,Returned,
O0040682,C003697,2026-03-14,Grocery,260.37,0,Delivered,
O0040683,C004689,2026-01-02,Grocery,1020.03,0,Delivered,
O0040684,C005528,2026-02-14,Beauty,4146.20,0,Returned,
O0040685,C009488,2026-03-09,Grocery,2573.80,0,Delivered,
O0040686,C007710,2026-07-15,Beauty,2696.86,1291,Returned,
O0040687,C002835,2026-07-10,Home,4145.85,0,Delivered,
O0040688,C000638,2026-06-27,Home,207.51,1655,Delivered,
O0040689,C010408,2026-07-17,Beauty,1925.32,0,Delivered,
O0040690,C010138,2026-03-13,Electronics,3945.48,0,Delivered,
O0040691,C001141,2026-04-08,Electronics,3514.45,0,Delivered,
O0040692,C001569,2026-03-15,Beauty,4355.55,0,Delivered,
O0040693,C001351,2026-06-06,Fashion,2238.08,0,Delivered,
O0040694,C008108,2026-06-16,Beauty,1504.14,0,Delivered,
O0040695,C003122,2026-05-16,Home,3081.70,1402,Failed,loyalty_redemption_timeout
O0040696,C008716,2026-01-11,Fashion,3069.76,1074,Delivered,
O0040697,C010943,2026-01-22,Fashion,246.91,0,Delivered,
O0040698,C000545,2026-03-02,Home,3754.90,0,Delivered,
O0040699,C001247,2026-02-11,Electronics,221.26,487,Delivered,
O0040700,C007978,2026-07-17,Electronics,182.19,0,Delivered,
O0040701,C009905,2026-03-02,Home,2242.44,1195,Delivered,
O0040702,C003016,2026-01-23,Grocery,3874.83,1610,Delivered,
O0040703,C001652,2026-04-01,Grocery,1998.94,0,Delivered,
O0040704,C011952,2026-02-17,Electronics,3772.62,0,Returned,
O0040705,C010699,2026-07-20,Electronics,1396.67,1572,Delivered,
O0040706,C008849,2026-02-14,Home,3365.56,0,Returned,
O0040707,C011410,2026-02-20,Home,2784.63,1657,Delivered,
O0040708,C009849,2026-02-25,Fashion,4081.63,0,Delivered,
O0040709,C004771,2026-05-10,Beauty,1774.11,534,Delivered,
O0040710,C008132,2026-03-19,Electronics,945.11,0,Delivered,
O0040711,C009002,2026-07-12,Fashion,1002.76,1836,Returned,
O0040712,C002125,2026-02-06,Grocery,1953.28,0,Delivered,
O0040713,C000236,2026-01-18,Beauty,3574.35,687,Returned,
O0040714,C006455,2026-06-11,Electronics,3649.51,1790,Delivered,
O0040715,C007820,2026-01-16,Grocery,3060.25,0,Delivered,
O0040716,C008369,2026-06-15,Grocery,3706.44,0,Returned,
O0040717,C005211,2026-05-07,Beauty,1315.49,0,Delivered,
O0040718,C004701,2026-06-18,Electronics,2522.27,0,Delivered,
O0040719,C004379,2026-01-18,Electronics,2712.16,0,Delivered,
O0040720,C008235,2026-01-18,Home,485.85,0,Delivered,
O0040721,C011364,2026-01-24,Grocery,2036.21,0,Delivered,
O0040722,C004137,2026-02-11,Grocery,343.11,0,Delivered,
O0040723,C010229,2026-01-03,Beauty,185.43,0,Delivered,
O0040724,C001886,2026-06-21,Fashion,3557.34,0,Delivered,
O0040725,C003182,2026-01-15,Beauty,2073.04,0,Delivered,
O0040726,C000309,2026-01-20,Electronics,671.73,1578,Returned,
O0040727,C008351,2026-04-10,Electronics,852.25,0,Returned,
O0040728,C005932,2026-06-15,Electronics,2854.91,709,Delivered,
O0040729,C006631,2026-04-10,Home,674.33,0,Delivered,
O0040730,C000840,2026-07-08,Beauty,3190.82,0,Delivered,
O0040731,C001618,2026-03-12,Fashion,2115.46,0,Delivered,
O0040732,C004555,2026-07-23,Grocery,948.78,0,Delivered,
O0040733,C003857,2026-06-05,Beauty,1875.07,0,Delivered,
O0040734,C001774,2026-03-16,Fashion,900.11,1201,Failed,loyalty_redemption_timeout
O0040735,C009347,2026-07-07,Fashion,2316.88,0,Delivered,
O0040736,C006804,2026-06-25,Fashion,1328.43,0,Delivered,
O0040737,C010466,2026-04-03,Home,1469.16,361,Delivered,
O0040738,C001612,2026-07-10,Home,4257.34,0,Delivered,
O0040739,C003232,2026-02-02,Grocery,3840.00,0,Delivered,
O0040740,C007760,2026-03-17,Grocery,1638.92,0,Delivered,
O0040741,C007141,2026-06-21,Grocery,1269.83,0,Delivered,
O0040742,C006569,2026-06-10,Home,3291.53,0,Returned,
O0040743,C011105,2026-01-17,Beauty,2974.54,988,Delivered,
O0040744,C006187,2026-01-17,Home,2073.68,0,Delivered,
O0040745,C008889,2026-07-21,Beauty,4175.20,0,Delivered,
O0040746,C004515,2026-05-20,Fashion,2700.92,0,Delivered,
O0040747,C008499,2026-01-08,Beauty,1699.70,1630,Delivered,
O0040748,C003032,2026-07-15,Electronics,3271.37,557,Delivered,
O0040749,C002712,2026-07-07,Grocery,952.67,0,Delivered,
O0040750,C000624,2026-07-11,Home,1830.70,0,Returned,
O0040751,C004788,2026-05-12,Grocery,2902.11,0,Delivered,
O0040752,C001129,2026-05-16,Fashion,2017.04,0,Delivered,
O0040753,C000702,2026-07-06,Beauty,1658.14,565,Delivered,
O0040754,C011069,2026-01-05,Fashion,944.39,0,Delivered,
O0040755,C002135,2026-03-16,Electronics,284.21,1421,Returned,
O0040756,C003616,2026-06-09,Home,3179.85,0,Delivered,
O0040757,C004685,2026-01-27,Electronics,495.34,0,Delivered,
O0040758,C011103,2026-06-17,Electronics,1461.31,0,Delivered,
O0040759,C004773,2026-05-14,Fashion,3071.22,0,Delivered,
O0040760,C005846,2026-07-24,Electronics,244.44,0,Delivered,
O0040761,C007522,2026-02-25,Home,2107.24,0,Delivered,
O0040762,C001830,2026-07-05,Beauty,1129.92,1474,Failed,loyalty_redemption_timeout
O0040763,C000640,2026-04-27,Grocery,1019.15,0,Delivered,
O0040764,C004349,2026-05-17,Fashion,2054.65,0,Delivered,
O0040765,C007411,2026-05-02,Fashion,3734.17,0,Delivered,
O0040766,C005910,2026-05-19,Electronics,745.31,0,Returned,
O0040767,C011654,2026-06-19,Home,1434.50,0,Returned,
O0040768,C005171,2026-05-08,Fashion,4350.95,0,Delivered,
O0040769,C009263,2026-04-07,Grocery,1926.51,0,Delivered,
O0040770,C008592,2026-02-02,Fashion,1291.72,0,Delivered,
O0040771,C007328,2026-05-14,Home,3430.29,0,Delivered,
O0040772,C003594,2026-07-23,Grocery,3437.13,1869,Delivered,
O0040773,C005951,2026-05-23,Home,3132.46,0,Delivered,
O0040774,C004991,2026-01-01,Beauty,184.05,0,Delivered,
O0040775,C001263,2026-05-08,Home,2328.87,0,Delivered,
O0040776,C011606,2026-07-20,Home,1149.26,0,Returned,
O0040777,C006698,2026-07-24,Electronics,2280.09,0,Delivered,
O0040778,C003576,2026-07-13,Home,721.08,122,Delivered,
O0040779,C005096,2026-01-09,Home,1234.86,0,Delivered,
O0040780,C002855,2026-03-04,Home,2928.28,0,Delivered,
O0040781,C010186,2026-03-03,Fashion,3933.83,0,Delivered,
O0040782,C004109,2026-07-03,Electronics,3614.74,0,Delivered,
O0040783,C004812,2026-06-21,Grocery,1563.26,0,Delivered,
O0040784,C005937,2026-07-15,Grocery,1055.96,0,Delivered,
O0040785,C007234,2026-03-07,Grocery,1520.82,1478,Delivered,
O0040786,C006811,2026-03-13,Beauty,3513.28,1330,Delivered,
O0040787,C002923,2026-03-02,Grocery,2454.69,352,Failed,loyalty_redemption_timeout
O0040788,C004027,2026-04-06,Home,3588.27,0,Delivered,
O0040789,C010007,2026-06-12,Fashion,1627.88,0,Returned,
O0040790,C011615,2026-04-15,Home,1607.02,0,Delivered,
O0040791,C011494,2026-02-09,Fashion,2935.33,1611,Delivered,
O0040792,C004384,2026-03-19,Electronics,3345.18,0,Delivered,
O0040793,C006756,2026-04-08,Electronics,217.57,0,Delivered,
O0040794,C010544,2026-05-15,Beauty,1847.60,646,Returned,
O0040795,C005976,2026-05-17,Beauty,3306.83,0,Delivered,
O0040796,C000457,2026-07-24,Home,2792.95,0,Delivered,
O0040797,C010781,2026-02-02,Electronics,1014.16,0,Returned,
O0040798,C001726,2026-01-25,Grocery,4168.49,0,Delivered,
O0040799,C011051,2026-02-08,Home,2231.99,153,Delivered,
O0040800,C000941,2026-07-22,Electronics,2247.78,0,Delivered,
O0040801,C000055,2026-02-24,Fashion,1656.46,0,Delivered,
O0040802,C004469,2026-06-18,Grocery,4359.03,0,Delivered,
O0040803,C003150,2026-07-09,Grocery,4176.93,0,Delivered,
O0040804,C003477,2026-04-11,Fashion,3402.26,0,Delivered,
O0040805,C007630,2026-05-06,Beauty,1682.46,0,Delivered,
O0040806,C003723,2026-06-25,Grocery,3586.23,0,Delivered,
O0040807,C009176,2026-02-26,Grocery,2111.65,0,Delivered,
O0040808,C000689,2026-01-18,Beauty,2504.79,649,Delivered,
O0040809,C011970,2026-05-26,Fashion,4197.77,0,Delivered,
O0040810,C010470,2026-03-23,Grocery,2100.13,1222,Returned,
O0040811,C007995,2026-01-12,Fashion,1166.35,0,Delivered,
O0040812,C000547,2026-04-18,Fashion,4001.47,1135,Failed,loyalty_redemption_timeout
O0040813,C008905,2026-07-04,Grocery,2895.12,0,Delivered,
O0040814,C008185,2026-06-04,Grocery,241.36,0,Delivered,
O0040815,C005656,2026-02-03,Home,1115.34,1665,Returned,
O0040816,C006259,2026-06-05,Home,3980.09,0,Returned,
O0040817,C008743,2026-02-03,Grocery,1430.93,0,Delivered,
O0040818,C000721,2026-02-06,Home,3422.80,1615,Returned,
O0040819,C010904,2026-01-20,Fashion,3882.80,0,Delivered,
O0040820,C011363,2026-07-10,Beauty,2971.11,1263,Returned,
O0040821,C011606,2026-02-01,Fashion,3091.39,0,Returned,
O0040822,C011394,2026-06-08,Home,1202.61,0,Delivered,
O0040823,C005973,2026-06-14,Beauty,3165.39,0,Delivered,
O0040824,C000724,2026-03-09,Home,3355.68,0,Delivered,
O0040825,C003208,2026-07-14,Beauty,1717.33,0,Delivered,
O0040826,C009451,2026-04-20,Grocery,2343.40,1519,Delivered,
O0040827,C007326,2026-06-27,Home,1809.40,0,Delivered,
O0040828,C010544,2026-01-09,Home,2313.00,0,Returned,
O0040829,C008283,2026-06-25,Electronics,450.68,0,Delivered,
O0040830,C007956,2026-02-10,Beauty,4333.00,0,Returned,
O0040831,C011770,2026-03-15,Electronics,565.09,0,Delivered,
O0040832,C000970,2026-05-24,Home,3863.01,0,Delivered,
O0040833,C003027,2026-07-12,Electronics,1275.68,1368,Delivered,
O0040834,C003333,2026-01-16,Beauty,2443.37,0,Delivered,
O0040835,C004113,2026-02-13,Beauty,1465.89,0,Delivered,
O0040836,C011091,2026-05-11,Fashion,1128.73,0,Returned,
O0040837,C008176,2026-05-06,Fashion,4298.59,0,Delivered,
O0040838,C001924,2026-03-18,Grocery,2690.52,0,Delivered,
O0040839,C004456,2026-03-22,Fashion,4123.80,0,Delivered,
O0040840,C003439,2026-04-07,Electronics,4294.58,564,Delivered,
O0040841,C000567,2026-05-16,Fashion,1686.50,0,Returned,
O0040842,C007440,2026-07-07,Home,4233.08,0,Delivered,
O0040843,C008509,2026-05-09,Grocery,2262.77,0,Delivered,
O0040844,C011396,2026-06-19,Beauty,3292.06,0,Returned,
O0040845,C001132,2026-07-14,Fashion,4360.68,549,Delivered,
O0040846,C006578,2026-07-19,Grocery,421.02,0,Delivered,
O0040847,C011038,2026-06-25,Electronics,724.57,0,Delivered,
O0040848,C002576,2026-07-24,Electronics,3788.70,0,Delivered,
O0040849,C004267,2026-05-15,Home,2834.46,0,Returned,
O0040850,C002391,2026-05-07,Home,827.32,591,Delivered,
O0040851,C002451,2026-02-12,Electronics,4295.09,212,Delivered,
O0040852,C005689,2026-06-19,Home,2192.05,0,Delivered,
O0040853,C010748,2026-04-20,Fashion,3875.53,0,Returned,
O0040854,C003150,2026-07-19,Beauty,1999.09,0,Returned,
O0040855,C003640,2026-06-14,Fashion,2974.14,0,Delivered,
O0040856,C005212,2026-02-21,Fashion,2418.41,0,Delivered,
O0040857,C004954,2026-05-24,Beauty,3609.38,0,Delivered,
O0040858,C003871,2026-07-27,Grocery,1701.99,0,Delivered,
O0040859,C007272,2026-04-23,Home,2169.57,0,Delivered,
O0040860,C003052,2026-07-03,Electronics,2113.97,0,Delivered,
O0040861,C009919,2026-02-03,Grocery,2124.98,0,Returned,
O0040862,C003785,2026-06-20,Electronics,3837.27,0,Returned,
O0040863,C011693,2026-04-10,Beauty,3557.29,0,Delivered,
O0040864,C001483,2026-03-07,Home,685.21,0,Delivered,
O0040865,C008703,2026-05-22,Grocery,3664.36,0,Delivered,
O0040866,C008537,2026-02-13,Fashion,344.39,0,Delivered,
