ticket_id,customer_id,created_date,issue_type,contact_channel,resolution_hours,ticket_status,satisfaction_score
T0014328,C006504,2026-04-20,Damaged item,Chat,25,Resolved,5
T0014329,C003687,2026-02-23,Damaged item,Email,11,Resolved,5
T0014330,C004634,2026-04-27,Refund delay,Email,14,Resolved,3
T0014331,C002923,2026-06-12,Refund delay,Chat,3,Resolved,5
T0014332,C010439,2026-04-19,Damaged item,Chat,26,Reopened,3
T0014333,C011770,2026-01-12,Damaged item,Chat,36,Resolved,2
T0014334,C008468,2026-03-23,Account access,Email,2,Resolved,5
T0014335,C008661,2026-01-09,Account access,Chat,27,Resolved,3
T0014336,C006136,2026-05-11,Account access,Chat,25,Resolved,1
T0014337,C001362,2026-05-13,Redemption failed,Phone,90,Resolved,5
T0014338,C001335,2026-06-16,Missing loyalty points,Email,79,Resolved,1
T0014339,C001812,2026-03-15,Redemption failed,Phone,8,Resolved,2
T0014340,C002732,2026-07-21,Redemption failed,Chat,52,Resolved,4
T0014341,C002349,2026-05-14,Damaged item,Email,44,Resolved,5
T0014342,C006765,2026-01-13,Late delivery,Chat,28,Resolved,5
T0014343,C008257,2026-02-12,Late delivery,Phone,21,Resolved,4
T0014344,C009286,2026-01-10,Refund delay,Chat,34,Resolved,3
T0014345,C001311,2026-04-22,Damaged item,Chat,22,Resolved,5
T0014346,C007944,2026-05-02,Account access,Chat,2,Reopened,5
T0014347,C002334,2026-02-09,Redemption failed,Chat,78,Resolved,2
T0014348,C001543,2026-03-12,Account access,Phone,10,Resolved,4
T0014349,C001564,2026-01-18,Late delivery,Phone,44,Resolved,1
T0014350,C009709,2026-02-11,Damaged item,Email,34,Resolved,5
T0014351,C002689,2026-05-03,Incorrect points balance,Chat,44,Resolved,5
T0014352,C010721,2026-01-25,Damaged item,Chat,30,Resolved,4
T0014353,C004402,2026-04-02,Damaged item,Email,34,Resolved,3
T0014354,C007611,2026-01-08,Account access,Phone,38,Resolved,5
T0014355,C008018,2026-04-11,Account access,Phone,15,Resolved,5
T0014356,C008253,2026-03-08,Refund delay,Email,33,Resolved,3
T0014357,C000618,2026-01-14,Incorrect points balance,Email,12,Reopened,4
T0014358,C004883,2026-05-17,Account access,Phone,43,Resolved,2
T0014359,C001302,2026-05-11,Account access,Email,13,Resolved,2
T0014360,C009634,2026-05-10,Late delivery,Phone,7,Resolved,4
T0014361,C001578,2026-06-04,Missing loyalty points,Phone,85,Resolved,4
T0014362,C010052,2026-06-09,Account access,Chat,42,Resolved,4
T0014363,C009141,2026-01-24,Late delivery,Phone,34,Resolved,1
T0014364,C004825,2026-02-03,Refund delay,Chat,23,Resolved,4
T0014365,C003866,2026-01-10,Refund delay,Phone,38,Resolved,5
T0014366,C008948,2026-07-25,Account access,Email,14,Resolved,4
T0014367,C008103,2026-03-17,Refund delay,Email,26,Resolved,5
T0014368,C009892,2026-06-24,Damaged item,Phone,3,Resolved,5
T0014369,C004335,2026-01-07,Account access,Email,5,Resolved,4
T0014370,C005589,2026-06-17,Account access,Phone,33,Resolved,1
T0014371,C008383,2026-05-04,Damaged item,Phone,45,Resolved,4
T0014372,C002190,2026-02-10,Incorrect points balance,Phone,28,Reopened,3
T0014373,C007246,2026-06-16,Refund delay,Email,44,Reopened,5
T0014374,C011684,2026-03-12,Refund delay,Chat,3,Resolved,2
T0014375,C000566,2026-07-02,Redemption failed,Email,34,Reopened,1
T0014376,C003336,2026-02-09,Missing loyalty points,Email,51,Reopened,3
T0014377,C008060,2026-03-03,Account access,Phone,12,Resolved,3
T0014378,C003665,2026-01-07,Account access,Email,33,Resolved,2
T0014379,C000729,2026-02-25,Late delivery,Email,42,Resolved,4
T0014380,C000279,2026-06-05,Late delivery,Email,31,Resolved,2
T0014381,C005399,2026-03-04,Account access,Email,19,Resolved,1
T0014382,C010810,2026-02-02,Damaged item,Email,31,Resolved,3
T0014383,C009501,2026-07-21,Account access,Chat,25,Resolved,1
T0014384,C006189,2026-06-24,Account access,Email,17,Resolved,3
T0014385,C002135,2026-04-06,Missing loyalty points,Email,36,Resolved,2
T0014386,C004843,2026-03-08,Account access,Phone,10,Resolved,3
T0014387,C006744,2026-04-18,Account access,Email,31,Reopened,3
T0014388,C011063,2026-04-26,Late delivery,Email,46,Resolved,5
T0014389,C002045,2026-01-17,Late delivery,Email,47,Resolved,4
T0014390,C007484,2026-07-05,Late delivery,Email,34,Resolved,4
T0014391,C000965,2026-03-22,Incorrect points balance,Chat,74,Resolved,3
T0014392,C006571,2026-02-17,Refund delay,Chat,15,Resolved,4
T0014393,C009261,2026-05-01,Late delivery,Chat,45,Resolved,3
T0014394,C011048,2026-06-07,Damaged item,Email,3,Resolved,2
T0014395,C007260,2026-07-05,Late delivery,Email,43,Resolved,2
T0014396,C007214,2026-06-27,Account access,Phone,43,Resolved,1
T0014397,C001897,2026-05-26,Late delivery,Chat,14,Resolved,1
T0014398,C001147,2026-02-23,Incorrect points balance,Phone,17,Resolved,4
T0014399,C000487,2026-02-24,Missing loyalty points,Phone,90,Reopened,5
T0014400,C008409,2026-05-23,Account access,Email,44,Resolved,5
T0014401,C007808,2026-05-25,Account access,Email,20,Resolved,3
T0014402,C002219,2026-03-10,Redemption failed,Email,12,Reopened,5
T0014403,C002958,2026-07-09,Late delivery,Chat,26,Resolved,4
T0014404,C005169,2026-05-19,Late delivery,Email,16,Reopened,1
T0014405,C009987,2026-02-26,Late delivery,Email,24,Reopened,1
T0014406,C002245,2026-05-27,Incorrect points balance,Phone,88,Reopened,2
T0014407,C001468,2026-06-13,Account access,Email,45,Resolved,4
T0014408,C010770,2026-04-04,Late delivery,Chat,16,Resolved,5
T0014409,C001668,2026-03-08,Incorrect points balance,Email,45,Resolved,1
T0014410,C009476,2026-03-16,Refund delay,Chat,45,Resolved,2
T0014411,C011828,2026-01-04,Damaged item,Email,41,Resolved,4
T0014412,C005411,2026-02-18,Damaged item,Email,27,Resolved,1
T0014413,C008338,2026-07-01,Account access,Chat,42,Reopened,3
T0014414,C001879,2026-02-04,Damaged item,Phone,46,Reopened,5
T0014415,C007353,2026-07-15,Late delivery,Chat,45,Resolved,3
T0014416,C001518,2026-04-12,Missing loyalty points,Phone,75,Resolved,2
T0014417,C010275,2026-07-04,Late delivery,Chat,37,Resolved,5
T0014418,C008639,2026-05-02,Late delivery,Chat,6,Resolved,4
T0014419,C004747,2026-01-21,Late delivery,Chat,7,Resolved,3
T0014420,C004983,2026-06-16,Damaged item,Phone,33,Resolved,3
T0014421,C011590,2026-03-02,Damaged item,Phone,6,Resolved,1
T0014422,C010031,2026-03-08,Account access,Phone,15,Resolved,3
T0014423,C008110,2026-06-13,Damaged item,Chat,46,Resolved,4
T0014424,C006837,2026-05-08,Late delivery,Chat,37,Resolved,3
T0014425,C011045,2026-05-18,Late delivery,Email,30,Resolved,4
T0014426,C007760,2026-07-05,Late delivery,Email,3,Resolved,2
T0014427,C008316,2026-02-01,Refund delay,Phone,28,Resolved,4
T0014428,C010221,2026-06-13,Account access,Email,13,Resolved,5
T0014429,C010778,2026-01-03,Late delivery,Chat,8,Resolved,5
T0014430,C000449,2026-02-01,Damaged item,Phone,11,Resolved,4
T0014431,C001603,2026-04-11,Redemption failed,Email,38,Resolved,2
T0014432,C000977,2026-05-15,Account access,Email,32,Resolved,1
T0014433,C007551,2026-02-05,Damaged item,Email,46,Resolved,1
T0014434,C007567,2026-05-14,Refund delay,Chat,19,Resolved,1
T0014435,C007733,2026-05-18,Account access,Email,28,Resolved,3
T0014436,C001665,2026-03-10,Redemption failed,Email,36,Reopened,4
T0014437,C010289,2026-02-06,Damaged item,Email,6,Resolved,1
T0014438,C001940,2026-01-07,Damaged item,Phone,46,Reopened,2
T0014439,C004835,2026-05-17,Late delivery,Email,21,Resolved,2
T0014440,C002753,2026-03-15,Incorrect points balance,Email,75,Reopened,4
T0014441,C009997,2026-06-19,Damaged item,Email,47,Resolved,5
T0014442,C000031,2026-01-03,Late delivery,Chat,18,Resolved,2
T0014443,C005050,2026-07-07,Account access,Phone,33,Resolved,5
T0014444,C000190,2026-02-19,Damaged item,Email,44,Resolved,1
T0014445,C010114,2026-07-12,Account access,Phone,21,Reopened,3
T0014446,C008094,2026-04-02,Refund delay,Phone,5,Resolved,2
T0014447,C000188,2026-03-25,Refund delay,Phone,21,Resolved,5
T0014448,C007492,2026-02-22,Late delivery,Phone,14,Reopened,1
T0014449,C003680,2026-01-23,Late delivery,Phone,33,Resolved,5
T0014450,C007675,2026-06-13,Account access,Phone,12,Resolved,3
T0014451,C007260,2026-04-10,Damaged item,Phone,27,Resolved,1
T0014452,C008708,2026-03-27,Late delivery,Phone,33,Resolved,5
T0014453,C004559,2026-02-14,Refund delay,Phone,21,Resolved,3
T0014454,C002143,2026-06-19,Incorrect points balance,Chat,22,Resolved,3
T0014455,C009509,2026-07-08,Damaged item,Chat,42,Resolved,3
T0014456,C008433,2026-02-08,Late delivery,Phone,26,Resolved,4
T0014457,C009092,2026-01-06,Account access,Email,2,Resolved,3
T0014458,C000491,2026-04-25,Damaged item,Email,3,Resolved,5
T0014459,C002134,2026-01-14,Damaged item,Phone,19,Resolved,5
T0014460,C005713,2026-04-09,Account access,Chat,41,Resolved,4
T0014461,C001357,2026-02-18,Incorrect points balance,Email,75,Resolved,2
T0014462,C010387,2026-05-19,Late delivery,Email,19,Resolved,2
T0014463,C008159,2026-06-10,Account access,Chat,32,Reopened,4
T0014464,C006602,2026-07-12,Damaged item,Email,30,Resolved,3
T0014465,C002893,2026-03-21,Redemption failed,Phone,75,Reopened,1
T0014466,C007959,2026-06-17,Late delivery,Phone,29,Resolved,1
T0014467,C003409,2026-03-13,Redemption failed,Chat,69,Resolved,4
T0014468,C003782,2026-07-07,Damaged item,Chat,36,Reopened,1
T0014469,C007638,2026-07-22,Late delivery,Phone,40,Resolved,3
T0014470,C001428,2026-07-15,Missing loyalty points,Email,65,Resolved,1
T0014471,C010785,2026-04-21,Account access,Chat,25,Resolved,1
T0014472,C000477,2026-02-05,Missing loyalty points,Chat,4,Resolved,2
T0014473,C007044,2026-04-01,Late delivery,Email,12,Resolved,5
T0014474,C004559,2026-07-27,Late delivery,Phone,14,Resolved,3
T0014475,C001825,2026-07-04,Account access,Phone,3,Resolved,4
T0014476,C000112,2026-07-01,Incorrect points balance,Phone,4,Resolved,2
T0014477,C005855,2026-03-20,Refund delay,Chat,8,Resolved,3
T0014478,C010234,2026-03-27,Damaged item,Phone,4,Resolved,1
T0014479,C003545,2026-03-12,Damaged item,Phone,3,Resolved,1
T0014480,C009022,2026-07-15,Refund delay,Chat,29,Resolved,3
T0014481,C007030,2026-04-15,Late delivery,Chat,4,Resolved,2
T0014482,C002597,2026-05-23,Redemption failed,Chat,67,Reopened,4
T0014483,C007473,2026-07-05,Refund delay,Chat,38,Resolved,4
T0014484,C009955,2026-05-04,Account access,Email,22,Resolved,3
T0014485,C011150,2026-02-26,Damaged item,Chat,14,Resolved,4
T0014486,C002531,2026-05-16,Missing loyalty points,Email,88,Reopened,2
T0014487,C007287,2026-05-07,Damaged item,Phone,25,Resolved,4
T0014488,C005055,2026-05-16,Late delivery,Chat,21,Reopened,5
T0014489,C010121,2026-01-25,Late delivery,Chat,34,Resolved,1
T0014490,C002735,2026-04-16,Late delivery,Phone,19,Resolved,5
T0014491,C006210,2026-04-05,Damaged item,Phone,25,Resolved,5
T0014492,C011871,2026-01-23,Late delivery,Email,27,Resolved,2
T0014493,C000359,2026-04-14,Redemption failed,Email,62,Resolved,5
T0014494,C010932,2026-01-06,Damaged item,Email,11,Resolved,5
T0014495,C010477,2026-06-19,Damaged item,Chat,35,Resolved,4
T0014496,C010288,2026-07-13,Refund delay,Chat,5,Resolved,2
T0014497,C001481,2026-06-15,Refund delay,Phone,33,Reopened,5
T0014498,C002384,2026-02-23,Incorrect points balance,Chat,81,Reopened,4
T0014499,C000175,2026-02-23,Late delivery,Phone,13,Resolved,2
T0014500,C004317,2026-07-20,Account access,Chat,3,Resolved,5
T0014501,C006793,2026-05-14,Damaged item,Email,5,Resolved,2
T0014502,C010433,2026-06-13,Damaged item,Phone,34,Reopened,5
T0014503,C002257,2026-07-10,Redemption failed,Email,82,Reopened,5
T0014504,C008352,2026-03-12,Damaged item,Email,42,Reopened,4
T0014505,C005433,2026-06-15,Account access,Chat,25,Resolved,5
T0014506,C002883,2026-01-26,Incorrect points balance,Email,37,Resolved,1
T0014507,C007151,2026-02-16,Refund delay,Email,27,Reopened,1
T0014508,C000691,2026-07-04,Refund delay,Chat,18,Resolved,1
T0014509,C000623,2026-04-25,Incorrect points balance,Phone,51,Reopened,1
T0014510,C008852,2026-04-22,Damaged item,Phone,20,Resolved,4
T0014511,C008436,2026-01-20,Refund delay,Email,39,Resolved,1
T0014512,C004291,2026-07-12,Refund delay,Phone,40,Resolved,1
T0014513,C004670,2026-01-26,Refund delay,Email,46,Resolved,4
T0014514,C007391,2026-07-18,Refund delay,Phone,46,Resolved,3
T0014515,C001921,2026-01-10,Late delivery,Phone,34,Resolved,1
T0014516,C000549,2026-03-03,Account access,Email,4,Resolved,5
T0014517,C003941,2026-06-02,Late delivery,Phone,7,Resolved,3
T0014518,C009131,2026-05-11,Refund delay,Phone,35,Resolved,2
T0014519,C010579,2026-07-24,Account access,Phone,14,Resolved,3
T0014520,C010462,2026-05-06,Damaged item,Email,43,Resolved,1
T0014521,C010139,2026-02-03,Account access,Chat,30,Reopened,3
T0014522,C007921,2026-05-14,Damaged item,Phone,42,Resolved,3
T0014523,C009597,2026-03-13,Damaged item,Email,14,Reopened,4
T0014524,C003707,2026-03-26,Late delivery,Email,36,Resolved,4
T0014525,C009566,2026-06-07,Late delivery,Chat,47,Resolved,4
T0014526,C006034,2026-01-13,Late delivery,Chat,11,Reopened,1
T0014527,C005044,2026-02-15,Account access,Email,5,Resolved,1
T0014528,C005874,2026-02-11,Refund delay,Email,15,Resolved,4
T0014529,C010169,2026-07-15,Account access,Phone,5,Resolved,5
T0014530,C001714,2026-06-06,Missing loyalty points,Chat,69,Reopened,5
T0014531,C000937,2026-07-20,Incorrect points balance,Phone,61,Reopened,4
T0014532,C003877,2026-07-17,Account access,Chat,14,Resolved,3
T0014533,C008720,2026-04-19,Refund delay,Email,3,Resolved,2
T0014534,C005799,2026-05-10,Damaged item,Email,25,Resolved,5
T0014535,C009914,2026-05-08,Refund delay,Email,38,Resolved,5
T0014536,C007021,2026-04-09,Damaged item,Chat,25,Resolved,2
T0014537,C003195,2026-04-23,Redemption failed,Chat,30,Resolved,4
T0014538,C003798,2026-06-26,Refund delay,Email,37,Resolved,2
T0014539,C006202,2026-05-27,Damaged item,Phone,33,Resolved,3
T0014540,C009412,2026-03-19,Account access,Email,45,Resolved,4
T0014541,C003080,2026-04-23,Damaged item,Email,31,Resolved,1
T0014542,C002548,2026-04-02,Damaged item,Email,17,Resolved,1
T0014543,C010125,2026-02-03,Damaged item,Email,8,Resolved,2
T0014544,C003860,2026-04-09,Refund delay,Email,25,Resolved,5
T0014545,C007906,2026-06-08,Refund delay,Phone,21,Resolved,2
T0014546,C005974,2026-06-02,Damaged item,Chat,17,Resolved,1
T0014547,C007973,2026-04-14,Refund delay,Email,17,Resolved,3
T0014548,C000444,2026-06-02,Incorrect points balance,Chat,88,Resolved,2
T0014549,C005363,2026-02-03,Refund delay,Phone,40,Resolved,1
T0014550,C008278,2026-04-21,Damaged item,Email,8,Resolved,5
T0014551,C001953,2026-01-13,Redemption failed,Chat,88,Resolved,5
T0014552,C003699,2026-04-01,Damaged item,Phone,40,Resolved,3
T0014553,C006286,2026-04-13,Damaged item,Email,36,Resolved,4
T0014554,C002036,2026-03-10,Late delivery,Email,26,Resolved,1
T0014555,C010828,2026-05-21,Damaged item,Email,38,Resolved,5
T0014556,C010232,2026-02-03,Refund delay,Phone,8,Resolved,1
T0014557,C011204,2026-04-02,Account access,Phone,25,Resolved,3
T0014558,C004324,2026-04-13,Refund delay,Phone,6,Resolved,5
T0014559,C004268,2026-04-13,Account access,Phone,46,Resolved,4
T0014560,C004830,2026-04-02,Refund delay,Chat,22,Resolved,5
T0014561,C006694,2026-02-26,Late delivery,Phone,21,Resolved,1
T0014562,C009960,2026-05-21,Late delivery,Phone,17,Reopened,2
T0014563,C007416,2026-03-14,Refund delay,Phone,8,Resolved,5
T0014564,C002562,2026-02-22,Incorrect points balance,Phone,66,Resolved,2
T0014565,C005313,2026-04-07,Refund delay,Chat,33,Resolved,5
T0014566,C006377,2026-03-16,Refund delay,Phone,42,Resolved,3
T0014567,C002376,2026-07-16,Missing loyalty points,Email,44,Reopened,4
T0014568,C008343,2026-04-23,Account access,Phone,16,Resolved,1
T0014569,C004254,2026-06-07,Refund delay,Phone,27,Resolved,1
T0014570,C007548,2026-04-12,Late delivery,Phone,3,Resolved,1
T0014571,C009245,2026-05-23,Late delivery,Email,9,Resolved,4
T0014572,C002579,2026-05-10,Redemption failed,Email,55,Resolved,3
T0014573,C001800,2026-03-05,Incorrect points balance,Phone,10,Resolved,4
T0014574,C001955,2026-03-24,Missing loyalty points,Email,17,Resolved,3
T0014575,C000739,2026-07-17,Late delivery,Phone,7,Resolved,3
T0014576,C006426,2026-01-17,Account access,Phone,38,Resolved,3
T0014577,C007698,2026-05-07,Damaged item,Phone,47,Resolved,2
T0014578,C005467,2026-01-27,Refund delay,Email,35,Reopened,5
T0014579,C009183,2026-02-08,Account access,Email,12,Resolved,4
T0014580,C008206,2026-07-05,Damaged item,Phone,11,Resolved,2
T0014581,C000889,2026-02-01,Refund delay,Chat,46,Resolved,3
T0014582,C010193,2026-03-23,Account access,Chat,5,Reopened,5
T0014583,C010634,2026-03-15,Account access,Chat,26,Resolved,3
T0014584,C009993,2026-03-24,Late delivery,Email,45,Resolved,5
T0014585,C002718,2026-04-17,Late delivery,Email,47,Resolved,3
T0014586,C004708,2026-06-09,Account access,Phone,17,Resolved,1
T0014587,C005931,2026-01-11,Late delivery,Chat,43,Resolved,3
T0014588,C008429,2026-03-05,Damaged item,Email,18,Resolved,1
T0014589,C005432,2026-01-08,Account access,Phone,21,Resolved,4
T0014590,C003014,2026-01-10,Missing loyalty points,Email,48,Resolved,5
T0014591,C009419,2026-01-08,Late delivery,Chat,41,Resolved,5
T0014592,C001421,2026-04-25,Account access,Email,11,Resolved,2
T0014593,C008105,2026-02-10,Late delivery,Phone,11,Resolved,1
T0014594,C002937,2026-07-10,Redemption failed,Phone,57,Resolved,5
T0014595,C004318,2026-07-20,Refund delay,Phone,42,Resolved,2
T0014596,C008612,2026-04-12,Damaged item,Email,37,Resolved,1
T0014597,C010405,2026-01-26,Damaged item,Email,31,Resolved,2
T0014598,C011997,2026-03-10,Late delivery,Email,23,Reopened,4
T0014599,C000821,2026-04-07,Refund delay,Email,2,Resolved,1
T0014600,C005454,2026-03-17,Account access,Phone,2,Resolved,1
T0014601,C002956,2026-07-26,Refund delay,Phone,38,Resolved,3
T0014602,C002078,2026-07-11,Damaged item,Phone,45,Reopened,1
T0014603,C009404,2026-03-10,Account access,Email,41,Reopened,1
T0014604,C011040,2026-01-03,Account access,Phone,6,Resolved,4
T0014605,C007140,2026-02-10,Damaged item,Email,16,Reopened,1
T0014606,C008088,2026-01-19,Damaged item,Chat,26,Resolved,1
T0014607,C010085,2026-03-11,Damaged item,Email,46,Resolved,1
T0014608,C009232,2026-06-10,Account access,Phone,10,Reopened,5
T0014609,C010366,2026-02-01,Refund delay,Phone,28,Resolved,2
T0014610,C006650,2026-03-16,Late delivery,Email,11,Resolved,3
T0014611,C001903,2026-05-04,Redemption failed,Phone,34,Reopened,2
T0014612,C004623,2026-01-24,Account access,Email,5,Resolved,5
T0014613,C007531,2026-01-08,Late delivery,Email,8,Resolved,5
T0014614,C002151,2026-03-05,Damaged item,Email,15,Resolved,4
T0014615,C004234,2026-04-05,Account access,Email,28,Resolved,1
T0014616,C003957,2026-02-13,Account access,Chat,23,Resolved,1
T0014617,C010096,2026-05-25,Late delivery,Chat,10,Resolved,2
T0014618,C009411,2026-01-13,Account access,Chat,6,Resolved,1
T0014619,C010460,2026-03-02,Account access,Chat,28,Resolved,3
T0014620,C009119,2026-04-07,Refund delay,Email,41,Resolved,1
T0014621,C002862,2026-04-09,Incorrect points balance,Email,37,Resolved,3
T0014622,C010050,2026-07-19,Refund delay,Email,39,Resolved,2
T0014623,C001465,2026-01-17,Account access,Phone,3,Resolved,2
T0014624,C007209,2026-03-16,Late delivery,Email,37,Resolved,1
T0014625,C006415,2026-06-17,Account access,Email,7,Resolved,4
T0014626,C004139,2026-02-17,Damaged item,Chat,3,Reopened,4
T0014627,C010746,2026-03-19,Damaged item,Chat,6,Resolved,1
T0014628,C009795,2026-06-15,Refund delay,Chat,12,Resolved,1
T0014629,C000252,2026-04-09,Redemption failed,Phone,60,Resolved,4
T0014630,C000727,2026-04-13,Redemption failed,Chat,41,Resolved,3
T0014631,C006648,2026-01-03,Late delivery,Email,34,Resolved,5
T0014632,C009768,2026-01-20,Refund delay,Phone,21,Resolved,5
T0014633,C008783,2026-01-12,Late delivery,Phone,47,Resolved,3
T0014634,C002533,2026-02-06,Redemption failed,Phone,42,Resolved,1
T0014635,C000887,2026-01-11,Account access,Email,37,Resolved,3
T0014636,C009767,2026-01-27,Refund delay,Email,4,Resolved,1
T0014637,C008577,2026-06-19,Late delivery,Chat,44,Resolved,5
T0014638,C001504,2026-01-03,Missing loyalty points,Email,23,Resolved,2
T0014639,C009966,2026-02-05,Damaged item,Chat,34,Reopened,3
T0014640,C001107,2026-06-07,Redemption failed,Chat,3,Reopened,5
T0014641,C006611,2026-05-06,Account access,Email,17,Resolved,1
T0014642,C005931,2026-01-01,Late delivery,Phone,24,Resolved,1
T0014643,C011684,2026-05-25,Late delivery,Phone,43,Resolved,5
T0014644,C003642,2026-03-12,Account access,Chat,7,Resolved,3
T0014645,C011754,2026-01-07,Late delivery,Email,35,Resolved,3
